datetime,symbol,open,high,low,close,volume,Target
2023-06-15 13:30:00,OANDA:XAUUSD,1933.605,1934.64,1930.91,1932.07,1857.0,1
2023-06-15 14:00:00,OANDA:XAUUSD,1932.07,1933.58,1930.835,1931.75,1467.0,1
2023-06-15 14:30:00,OANDA:XAUUSD,1931.75,1936.19,1931.135,1934.62,2187.0,1
2023-06-15 15:00:00,OANDA:XAUUSD,1934.62,1935.96,1932.92,1935.84,1613.0,1
2023-06-15 15:30:00,OANDA:XAUUSD,1935.84,1936.835,1933.655,1933.715,1327.0,0
2023-06-15 16:00:00,OANDA:XAUUSD,1933.715,1935.4,1933.4,1933.825,1409.0,0
2023-06-15 16:30:00,OANDA:XAUUSD,1933.825,1934.0,1931.315,1931.525,1433.0,0
2023-06-15 17:00:00,OANDA:XAUUSD,1931.525,1931.525,1928.015,1928.6,1646.0,0
2023-06-15 17:30:00,OANDA:XAUUSD,1928.6,1931.56,1925.93,1927.2,4697.0,0
2023-06-15 18:00:00,OANDA:XAUUSD,1927.2,1933.865,1925.04,1933.555,6117.0,0
2023-06-15 18:30:00,OANDA:XAUUSD,1933.555,1943.32,1933.47,1941.425,5212.0,0
2023-06-15 19:00:00,OANDA:XAUUSD,1941.425,1953.6,1940.25,1952.895,5160.0,0
2023-06-15 19:30:00,OANDA:XAUUSD,1952.895,1959.275,1951.46,1958.435,3194.0,0
2023-06-15 20:00:00,OANDA:XAUUSD,1958.435,1959.81,1952.475,1953.14,2585.0,0
2023-06-15 20:30:00,OANDA:XAUUSD,1953.14,1955.795,1952.015,1955.575,2022.0,0
2023-06-15 21:00:00,OANDA:XAUUSD,1955.575,1957.84,1955.28,1956.585,1390.0,0
2023-06-15 21:30:00,OANDA:XAUUSD,1956.585,1959.37,1956.585,1959.185,1201.0,1
2023-06-15 22:00:00,OANDA:XAUUSD,1959.185,1960.235,1958.435,1959.55,1236.0,1
2023-06-15 22:30:00,OANDA:XAUUSD,1959.55,1960.255,1957.785,1958.505,931.0,1
2023-06-15 23:00:00,OANDA:XAUUSD,1958.505,1960.31,1957.97,1958.8,732.0,1
2023-06-15 23:30:00,OANDA:XAUUSD,1958.8,1959.495,1957.565,1958.265,449.0,1
2023-06-16 00:00:00,OANDA:XAUUSD,1958.265,1958.415,1956.99,1957.57,490.0,0
2023-06-16 00:30:00,OANDA:XAUUSD,1957.57,1958.915,1957.545,1958.83,472.0,1
2023-06-16 01:00:00,OANDA:XAUUSD,1958.83,1959.64,1957.795,1958.77,355.0,1
2023-06-16 01:30:00,OANDA:XAUUSD,1958.77,1958.965,1957.86,1957.985,288.0,1
2023-06-16 02:00:00,OANDA:XAUUSD,1957.985,1958.19,1957.795,1958.005,350.0,1
2023-06-16 03:30:00,OANDA:XAUUSD,1958.005,1958.16,1957.33,1957.89,452.0,0
2023-06-16 04:00:00,OANDA:XAUUSD,1957.89,1958.73,1957.89,1958.61,325.0,0
2023-06-16 04:30:00,OANDA:XAUUSD,1958.61,1959.31,1958.53,1958.635,364.0,1
2023-06-16 05:00:00,OANDA:XAUUSD,1958.635,1958.895,1958.21,1958.295,338.0,1
2023-06-16 05:30:00,OANDA:XAUUSD,1958.295,1959.495,1957.77,1957.77,618.0,1
2023-06-16 06:00:00,OANDA:XAUUSD,1957.77,1957.89,1956.625,1956.94,373.0,1
2023-06-16 06:30:00,OANDA:XAUUSD,1956.94,1958.335,1956.55,1957.89,962.0,1
2023-06-16 07:00:00,OANDA:XAUUSD,1957.89,1962.08,1957.28,1959.415,1576.0,1
2023-06-16 07:30:00,OANDA:XAUUSD,1959.415,1959.495,1957.5,1958.095,1051.0,1
2023-06-16 08:00:00,OANDA:XAUUSD,1958.095,1958.75,1955.27,1955.54,2837.0,0
2023-06-16 08:30:00,OANDA:XAUUSD,1955.54,1957.845,1955.445,1957.33,1939.0,0
2023-06-16 09:00:00,OANDA:XAUUSD,1957.33,1958.12,1956.06,1956.71,686.0,0
2023-06-16 09:30:00,OANDA:XAUUSD,1956.71,1956.71,1955.59,1956.165,470.0,0
2023-06-16 10:00:00,OANDA:XAUUSD,1956.165,1956.27,1955.005,1955.505,302.0,0
2023-06-16 10:30:00,OANDA:XAUUSD,1955.505,1957.095,1954.725,1956.57,723.0,0
2023-06-16 11:00:00,OANDA:XAUUSD,1956.57,1958.295,1956.495,1958.15,1076.0,0
2023-06-16 11:30:00,OANDA:XAUUSD,1958.15,1962.59,1957.46,1961.635,1622.0,0
2023-06-16 12:00:00,OANDA:XAUUSD,1961.635,1963.415,1960.625,1960.945,1236.0,0
2023-06-16 12:30:00,OANDA:XAUUSD,1960.945,1962.65,1959.395,1960.56,1825.0,0
2023-06-16 13:00:00,OANDA:XAUUSD,1960.56,1962.715,1959.355,1961.705,1007.0,0
2023-06-16 13:30:00,OANDA:XAUUSD,1961.705,1962.72,1960.0,1961.36,1053.0,0
2023-06-16 14:00:00,OANDA:XAUUSD,1961.36,1964.07,1961.05,1963.185,1295.0,0
2023-06-16 14:30:00,OANDA:XAUUSD,1963.185,1964.775,1963.185,1964.07,1042.0,0
2023-06-16 15:00:00,OANDA:XAUUSD,1964.07,1964.515,1963.32,1964.38,591.0,1
2023-06-16 15:30:00,OANDA:XAUUSD,1964.38,1964.79,1963.17,1964.14,659.0,1
2023-06-16 16:00:00,OANDA:XAUUSD,1964.14,1965.595,1963.97,1964.97,475.0,1
2023-06-16 16:30:00,OANDA:XAUUSD,1964.97,1966.01,1963.97,1965.265,724.0,1
2023-06-16 17:00:00,OANDA:XAUUSD,1965.265,1966.595,1964.62,1965.705,690.0,1
2023-06-16 17:30:00,OANDA:XAUUSD,1965.705,1967.92,1964.43,1965.98,1117.0,1
2023-06-16 18:00:00,OANDA:XAUUSD,1965.98,1967.275,1962.48,1962.67,1246.0,1
2023-06-16 18:30:00,OANDA:XAUUSD,1962.67,1964.045,1958.75,1958.785,1715.0,1
2023-06-16 19:00:00,OANDA:XAUUSD,1958.785,1962.92,1956.495,1960.96,2550.0,1
2023-06-16 19:30:00,OANDA:XAUUSD,1960.96,1966.15,1953.32,1954.51,5089.0,0
2023-06-16 20:00:00,OANDA:XAUUSD,1954.51,1961.015,1953.365,1960.34,2744.0,1
2023-06-16 20:30:00,OANDA:XAUUSD,1960.34,1961.65,1958.775,1959.67,1646.0,1
2023-06-16 21:00:00,OANDA:XAUUSD,1959.67,1961.74,1955.3,1956.345,1424.0,0
2023-06-16 21:30:00,OANDA:XAUUSD,1956.345,1956.94,1954.335,1954.475,879.0,0
2023-06-16 22:00:00,OANDA:XAUUSD,1954.475,1955.66,1953.995,1955.27,848.0,0
2023-06-16 22:30:00,OANDA:XAUUSD,1955.27,1959.23,1955.205,1958.955,515.0,1
2023-06-16 23:00:00,OANDA:XAUUSD,1958.955,1959.585,1957.71,1959.26,522.0,1
2023-06-16 23:30:00,OANDA:XAUUSD,1959.26,1959.755,1958.535,1958.63,492.0,1
2023-06-17 00:00:00,OANDA:XAUUSD,1958.63,1959.265,1957.99,1958.715,480.0,1
2023-06-17 00:30:00,OANDA:XAUUSD,1958.715,1958.715,1956.92,1957.76,685.0,1
2023-06-17 01:00:00,OANDA:XAUUSD,1957.76,1957.82,1955.46,1955.47,527.0,0
2023-06-17 01:30:00,OANDA:XAUUSD,1955.47,1957.06,1955.425,1956.665,556.0,0
2023-06-17 02:00:00,OANDA:XAUUSD,1956.665,1958.33,1956.665,1957.555,672.0,1
2023-06-19 03:30:00,OANDA:XAUUSD,1957.555,1958.665,1957.025,1957.96,493.0,1
2023-06-19 04:00:00,OANDA:XAUUSD,1957.96,1958.25,1957.41,1958.15,412.0,1
2023-06-19 04:30:00,OANDA:XAUUSD,1958.15,1958.42,1957.245,1957.28,158.0,1
2023-06-19 05:00:00,OANDA:XAUUSD,1957.28,1957.41,1956.255,1957.22,416.0,1
2023-06-19 05:30:00,OANDA:XAUUSD,1957.22,1958.74,1956.93,1958.175,769.0,1
2023-06-19 06:00:00,OANDA:XAUUSD,1958.175,1958.185,1956.295,1956.805,930.0,1
2023-06-19 06:30:00,OANDA:XAUUSD,1956.805,1958.37,1956.305,1957.345,1367.0,1
2023-06-19 07:00:00,OANDA:XAUUSD,1957.345,1958.085,1955.71,1956.115,1099.0,0
2023-06-19 07:30:00,OANDA:XAUUSD,1956.115,1956.595,1954.32,1954.86,541.0,0
2023-06-19 08:00:00,OANDA:XAUUSD,1954.86,1956.09,1954.56,1955.515,661.0,1
2023-06-19 08:30:00,OANDA:XAUUSD,1955.515,1955.885,1954.63,1954.875,313.0,1
2023-06-19 09:00:00,OANDA:XAUUSD,1954.875,1955.865,1954.03,1955.81,769.0,1
2023-06-19 09:30:00,OANDA:XAUUSD,1955.81,1956.47,1954.65,1956.185,471.0,1
2023-06-19 10:00:00,OANDA:XAUUSD,1956.185,1957.19,1955.74,1957.095,508.0,1
2023-06-19 10:30:00,OANDA:XAUUSD,1957.095,1957.55,1956.48,1957.06,652.0,0
2023-06-19 11:00:00,OANDA:XAUUSD,1957.06,1957.385,1954.24,1954.72,1662.0,0
2023-06-19 11:30:00,OANDA:XAUUSD,1954.72,1955.875,1954.04,1954.595,1786.0,0
2023-06-19 12:00:00,OANDA:XAUUSD,1954.595,1954.965,1953.24,1954.345,1151.0,1
2023-06-19 12:30:00,OANDA:XAUUSD,1954.345,1954.605,1953.295,1953.5,1583.0,1
2023-06-19 13:00:00,OANDA:XAUUSD,1953.5,1955.27,1952.77,1955.2,2002.0,1
2023-06-19 13:30:00,OANDA:XAUUSD,1955.2,1958.81,1955.13,1958.285,1801.0,1
2023-06-19 14:00:00,OANDA:XAUUSD,1958.285,1958.655,1956.415,1956.505,931.0,1
2023-06-19 14:30:00,OANDA:XAUUSD,1956.505,1956.645,1954.905,1955.29,1384.0,1
2023-06-19 15:00:00,OANDA:XAUUSD,1955.29,1955.335,1950.22,1950.435,1614.0,0
2023-06-19 15:30:00,OANDA:XAUUSD,1950.435,1951.03,1949.705,1950.59,896.0,0
2023-06-19 16:00:00,OANDA:XAUUSD,1950.59,1951.105,1949.08,1949.79,1511.0,0
2023-06-19 16:30:00,OANDA:XAUUSD,1949.79,1950.755,1949.07,1949.435,1198.0,0
2023-06-19 17:00:00,OANDA:XAUUSD,1949.435,1949.835,1948.38,1948.58,792.0,0
2023-06-19 17:30:00,OANDA:XAUUSD,1948.58,1952.265,1947.84,1951.455,1051.0,0
2023-06-19 18:00:00,OANDA:XAUUSD,1951.455,1952.23,1950.495,1952.23,827.0,1
2023-06-19 18:30:00,OANDA:XAUUSD,1952.23,1952.605,1951.24,1952.29,973.0,1
2023-06-19 19:00:00,OANDA:XAUUSD,1952.29,1953.39,1951.82,1952.08,1088.0,1
2023-06-19 19:30:00,OANDA:XAUUSD,1952.08,1952.4,1950.85,1952.055,863.0,1
2023-06-19 20:00:00,OANDA:XAUUSD,1952.055,1953.225,1952.05,1952.73,1431.0,1
2023-06-19 20:30:00,OANDA:XAUUSD,1952.73,1953.52,1952.49,1952.885,1366.0,1
2023-06-19 21:00:00,OANDA:XAUUSD,1952.885,1953.15,1950.565,1950.73,1223.0,0
2023-06-19 21:30:00,OANDA:XAUUSD,1950.73,1951.52,1950.17,1951.355,1674.0,0
2023-06-19 22:00:00,OANDA:XAUUSD,1951.355,1951.955,1950.04,1950.28,1254.0,0
2023-06-19 22:30:00,OANDA:XAUUSD,1950.28,1950.665,1949.78,1950.105,883.0,0
2023-06-19 23:00:00,OANDA:XAUUSD,1950.105,1950.675,1949.57,1949.7,352.0,0
2023-06-19 23:30:00,OANDA:XAUUSD,1949.7,1950.655,1949.54,1950.42,499.0,0
2023-06-20 03:30:00,OANDA:XAUUSD,1950.42,1954.225,1950.42,1951.995,697.0,1
2023-06-20 04:00:00,OANDA:XAUUSD,1951.995,1952.85,1951.885,1952.305,431.0,1
2023-06-20 04:30:00,OANDA:XAUUSD,1952.305,1952.305,1951.3,1951.305,407.0,1
2023-06-20 05:00:00,OANDA:XAUUSD,1951.305,1952.535,1951.045,1952.525,455.0,1
2023-06-20 05:30:00,OANDA:XAUUSD,1952.525,1953.065,1950.84,1950.885,1096.0,1
2023-06-20 06:00:00,OANDA:XAUUSD,1950.885,1951.65,1950.65,1951.1,1004.0,1
2023-06-20 06:30:00,OANDA:XAUUSD,1951.1,1951.87,1948.245,1948.955,1975.0,0
2023-06-20 07:00:00,OANDA:XAUUSD,1948.955,1949.94,1945.215,1947.065,2744.0,0
2023-06-20 07:30:00,OANDA:XAUUSD,1947.065,1950.075,1946.535,1949.89,2084.0,1
2023-06-20 08:00:00,OANDA:XAUUSD,1949.89,1950.89,1948.73,1950.055,1928.0,1
2023-06-20 08:30:00,OANDA:XAUUSD,1950.055,1950.455,1949.25,1950.2,1403.0,0
2023-06-20 09:00:00,OANDA:XAUUSD,1950.2,1950.76,1949.905,1950.31,846.0,0
2023-06-20 09:30:00,OANDA:XAUUSD,1950.31,1951.27,1949.81,1951.25,885.0,0
2023-06-20 10:00:00,OANDA:XAUUSD,1951.25,1951.375,1949.96,1949.96,650.0,0
2023-06-20 10:30:00,OANDA:XAUUSD,1949.96,1950.415,1946.975,1947.865,2228.0,0
2023-06-20 11:00:00,OANDA:XAUUSD,1947.865,1949.56,1947.355,1948.83,1837.0,0
2023-06-20 11:30:00,OANDA:XAUUSD,1948.83,1951.64,1948.225,1951.22,2678.0,0
2023-06-20 12:00:00,OANDA:XAUUSD,1951.22,1953.86,1950.745,1951.305,2764.0,0
2023-06-20 12:30:00,OANDA:XAUUSD,1951.305,1953.34,1951.275,1953.175,2522.0,1
2023-06-20 13:00:00,OANDA:XAUUSD,1953.175,1956.84,1953.175,1954.975,2623.0,1
2023-06-20 13:30:00,OANDA:XAUUSD,1954.975,1955.635,1953.605,1954.055,1547.0,1
2023-06-20 14:00:00,OANDA:XAUUSD,1954.055,1954.275,1952.895,1953.35,1827.0,1
2023-06-20 14:30:00,OANDA:XAUUSD,1953.35,1954.57,1952.19,1953.55,1746.0,1
2023-06-20 15:00:00,OANDA:XAUUSD,1953.55,1954.065,1952.255,1952.7,1530.0,1
2023-06-20 15:30:00,OANDA:XAUUSD,1952.7,1953.07,1950.735,1950.755,1377.0,1
2023-06-20 16:00:00,OANDA:XAUUSD,1950.755,1952.43,1950.035,1951.535,1592.0,1
2023-06-20 16:30:00,OANDA:XAUUSD,1951.535,1953.615,1951.41,1951.83,1257.0,1
2023-06-20 17:00:00,OANDA:XAUUSD,1951.83,1951.945,1950.495,1951.42,771.0,1
2023-06-20 17:30:00,OANDA:XAUUSD,1951.42,1954.585,1950.76,1953.035,1556.0,1
2023-06-20 18:00:00,OANDA:XAUUSD,1953.035,1953.07,1944.25,1944.78,4545.0,1
2023-06-20 18:30:00,OANDA:XAUUSD,1944.78,1945.29,1937.065,1938.65,3690.0,1
2023-06-20 19:00:00,OANDA:XAUUSD,1938.65,1939.27,1931.03,1931.9,5305.0,0
2023-06-20 19:30:00,OANDA:XAUUSD,1931.9,1934.37,1930.005,1931.425,3924.0,0
2023-06-20 20:00:00,OANDA:XAUUSD,1931.425,1936.195,1929.82,1934.98,3892.0,0
2023-06-20 20:30:00,OANDA:XAUUSD,1934.98,1936.5,1933.355,1934.35,1954.0,0
2023-06-20 21:00:00,OANDA:XAUUSD,1934.35,1936.165,1933.91,1935.235,1050.0,0
2023-06-20 21:30:00,OANDA:XAUUSD,1935.235,1937.735,1934.26,1936.765,1250.0,1
2023-06-20 22:00:00,OANDA:XAUUSD,1936.765,1938.045,1935.83,1937.615,969.0,1
2023-06-20 22:30:00,OANDA:XAUUSD,1937.615,1938.19,1936.195,1936.6,882.0,1
2023-06-20 23:00:00,OANDA:XAUUSD,1936.6,1938.12,1936.355,1938.1,953.0,1
2023-06-20 23:30:00,OANDA:XAUUSD,1938.1,1938.17,1936.595,1937.445,559.0,0
2023-06-21 00:00:00,OANDA:XAUUSD,1937.445,1938.36,1936.435,1938.315,659.0,1
2023-06-21 00:30:00,OANDA:XAUUSD,1938.315,1938.36,1936.09,1936.565,664.0,0
2023-06-21 01:00:00,OANDA:XAUUSD,1936.565,1938.78,1935.98,1936.23,960.0,0
2023-06-21 01:30:00,OANDA:XAUUSD,1936.23,1936.84,1935.985,1936.475,729.0,0
2023-06-21 02:00:00,OANDA:XAUUSD,1936.475,1936.535,1935.495,1936.255,599.0,0
2023-06-21 03:30:00,OANDA:XAUUSD,1936.255,1938.245,1936.255,1937.905,558.0,1
2023-06-21 04:00:00,OANDA:XAUUSD,1937.905,1938.015,1936.435,1936.71,400.0,1
2023-06-21 04:30:00,OANDA:XAUUSD,1936.71,1938.855,1936.71,1937.83,542.0,0
2023-06-21 05:00:00,OANDA:XAUUSD,1937.83,1938.04,1936.32,1937.365,939.0,1
2023-06-21 05:30:00,OANDA:XAUUSD,1937.365,1938.26,1936.385,1937.315,1033.0,1
2023-06-21 06:00:00,OANDA:XAUUSD,1937.315,1938.105,1936.88,1936.905,771.0,0
2023-06-21 06:30:00,OANDA:XAUUSD,1936.905,1937.77,1936.105,1937.44,1141.0,1
2023-06-21 07:00:00,OANDA:XAUUSD,1937.44,1938.47,1936.345,1936.44,841.0,1
2023-06-21 07:30:00,OANDA:XAUUSD,1936.44,1938.31,1935.515,1937.835,1384.0,1
2023-06-21 08:00:00,OANDA:XAUUSD,1937.835,1939.575,1936.77,1937.295,1094.0,1
2023-06-21 08:30:00,OANDA:XAUUSD,1937.295,1937.815,1936.545,1936.63,415.0,1
2023-06-21 09:00:00,OANDA:XAUUSD,1936.63,1937.765,1936.63,1937.105,390.0,1
2023-06-21 09:30:00,OANDA:XAUUSD,1937.105,1937.415,1935.56,1936.66,615.0,1
2023-06-21 10:00:00,OANDA:XAUUSD,1936.66,1937.03,1935.52,1935.875,419.0,1
2023-06-21 10:30:00,OANDA:XAUUSD,1935.875,1936.465,1934.28,1935.695,521.0,1
2023-06-21 11:00:00,OANDA:XAUUSD,1935.695,1936.795,1935.16,1935.625,1270.0,1
2023-06-21 11:30:00,OANDA:XAUUSD,1935.625,1935.72,1931.3,1934.185,3507.0,0
2023-06-21 12:00:00,OANDA:XAUUSD,1934.185,1935.09,1932.845,1935.025,863.0,1
2023-06-21 12:30:00,OANDA:XAUUSD,1935.025,1936.515,1933.945,1935.99,1189.0,1
2023-06-21 13:00:00,OANDA:XAUUSD,1935.99,1937.4,1933.99,1935.035,752.0,1
2023-06-21 13:30:00,OANDA:XAUUSD,1935.035,1935.515,1934.23,1935.13,1139.0,1
2023-06-21 14:00:00,OANDA:XAUUSD,1935.13,1935.94,1933.64,1934.71,659.0,1
2023-06-21 14:30:00,OANDA:XAUUSD,1934.71,1935.535,1932.185,1935.18,1273.0,1
2023-06-21 15:00:00,OANDA:XAUUSD,1935.18,1935.91,1933.24,1933.335,1171.0,1
2023-06-21 15:30:00,OANDA:XAUUSD,1933.335,1935.195,1932.26,1934.17,676.0,1
2023-06-21 16:00:00,OANDA:XAUUSD,1934.17,1935.715,1934.17,1934.385,661.0,1
2023-06-21 16:30:00,OANDA:XAUUSD,1934.385,1935.125,1933.4,1933.605,751.0,1
2023-06-21 17:00:00,OANDA:XAUUSD,1933.605,1935.49,1933.55,1934.635,630.0,1
2023-06-21 17:30:00,OANDA:XAUUSD,1934.635,1935.38,1927.485,1929.825,1913.0,0
2023-06-21 18:00:00,OANDA:XAUUSD,1929.825,1933.73,1926.055,1929.9,4342.0,0
2023-06-21 18:30:00,OANDA:XAUUSD,1929.9,1930.06,1925.61,1929.425,2382.0,0
2023-06-21 19:00:00,OANDA:XAUUSD,1929.425,1931.12,1919.245,1928.695,5863.0,0
2023-06-21 19:30:00,OANDA:XAUUSD,1928.695,1931.105,1924.28,1930.73,3190.0,0
2023-06-21 20:00:00,OANDA:XAUUSD,1930.73,1934.67,1930.58,1932.005,4322.0,0
2023-06-21 20:30:00,OANDA:XAUUSD,1932.005,1932.57,1929.32,1930.865,2075.0,0
2023-06-21 21:00:00,OANDA:XAUUSD,1930.865,1932.985,1930.13,1932.29,1274.0,0
2023-06-21 21:30:00,OANDA:XAUUSD,1932.29,1933.57,1930.465,1933.105,1278.0,0
2023-06-21 22:00:00,OANDA:XAUUSD,1933.105,1934.18,1932.375,1933.4,1226.0,0
2023-06-21 22:30:00,OANDA:XAUUSD,1933.4,1935.43,1933.065,1934.01,1269.0,1
2023-06-21 23:00:00,OANDA:XAUUSD,1934.01,1935.83,1933.915,1934.215,694.0,1
2023-06-21 23:30:00,OANDA:XAUUSD,1934.215,1936.685,1934.07,1935.79,702.0,1
2023-06-22 00:00:00,OANDA:XAUUSD,1935.79,1937.605,1935.34,1935.925,628.0,1
2023-06-22 00:30:00,OANDA:XAUUSD,1935.925,1936.055,1933.975,1934.49,383.0,1
2023-06-22 01:00:00,OANDA:XAUUSD,1934.49,1935.42,1933.265,1933.51,431.0,0
2023-06-22 01:30:00,OANDA:XAUUSD,1933.51,1934.51,1932.69,1933.32,576.0,1
2023-06-22 02:00:00,OANDA:XAUUSD,1933.32,1933.33,1932.015,1932.51,767.0,1
2023-06-22 03:30:00,OANDA:XAUUSD,1932.51,1933.875,1932.51,1933.81,687.0,1
2023-06-22 04:00:00,OANDA:XAUUSD,1933.81,1934.535,1933.58,1933.635,1010.0,1
2023-06-22 04:30:00,OANDA:XAUUSD,1933.635,1934.125,1933.03,1933.945,616.0,1
2023-06-22 05:00:00,OANDA:XAUUSD,1933.945,1935.005,1933.78,1933.925,545.0,1
2023-06-22 05:30:00,OANDA:XAUUSD,1933.925,1934.055,1932.99,1933.24,775.0,0
2023-06-22 06:00:00,OANDA:XAUUSD,1933.24,1933.71,1932.32,1932.32,753.0,0
2023-06-22 06:30:00,OANDA:XAUUSD,1932.32,1933.44,1931.58,1932.705,834.0,1
2023-06-22 07:00:00,OANDA:XAUUSD,1932.705,1934.285,1932.405,1933.245,902.0,1
2023-06-22 07:30:00,OANDA:XAUUSD,1933.245,1933.41,1932.05,1932.825,984.0,1
2023-06-22 08:00:00,OANDA:XAUUSD,1932.825,1933.7,1932.51,1933.38,612.0,1
2023-06-22 08:30:00,OANDA:XAUUSD,1933.38,1934.31,1932.91,1933.345,754.0,1
2023-06-22 09:00:00,OANDA:XAUUSD,1933.345,1933.7,1932.325,1932.69,508.0,1
2023-06-22 09:30:00,OANDA:XAUUSD,1932.69,1933.155,1931.705,1932.065,586.0,1
2023-06-22 10:00:00,OANDA:XAUUSD,1932.065,1932.65,1929.815,1929.815,1118.0,0
2023-06-22 10:30:00,OANDA:XAUUSD,1929.815,1929.92,1928.03,1929.65,1410.0,1
2023-06-22 11:00:00,OANDA:XAUUSD,1929.65,1930.725,1928.45,1930.61,1369.0,1
2023-06-22 11:30:00,OANDA:XAUUSD,1930.61,1931.58,1929.65,1930.145,2142.0,1
2023-06-22 12:00:00,OANDA:XAUUSD,1930.145,1931.455,1927.765,1928.17,1975.0,0
2023-06-22 12:30:00,OANDA:XAUUSD,1928.17,1929.395,1927.13,1929.31,2437.0,1
2023-06-22 13:00:00,OANDA:XAUUSD,1929.31,1930.905,1928.525,1930.045,2737.0,1
2023-06-22 13:30:00,OANDA:XAUUSD,1930.045,1931.505,1927.66,1928.21,2086.0,1
2023-06-22 14:00:00,OANDA:XAUUSD,1928.21,1928.21,1924.985,1927.45,1340.0,1
2023-06-22 14:30:00,OANDA:XAUUSD,1927.45,1928.27,1926.3,1927.955,679.0,1
2023-06-22 15:00:00,OANDA:XAUUSD,1927.955,1929.55,1927.815,1928.79,845.0,1
2023-06-22 15:30:00,OANDA:XAUUSD,1928.79,1929.425,1926.765,1927.745,621.0,1
2023-06-22 16:00:00,OANDA:XAUUSD,1927.745,1928.79,1927.17,1928.715,590.0,1
2023-06-22 16:30:00,OANDA:XAUUSD,1928.715,1929.83,1926.266,1927.655,2757.0,1
2023-06-22 17:00:00,OANDA:XAUUSD,1927.655,1927.785,1925.32,1927.385,1023.0,1
2023-06-22 17:30:00,OANDA:XAUUSD,1927.385,1927.57,1923.705,1926.16,1749.0,1
2023-06-22 18:00:00,OANDA:XAUUSD,1926.16,1931.02,1923.52,1923.535,4784.0,1
2023-06-22 18:30:00,OANDA:XAUUSD,1923.535,1924.315,1919.05,1920.615,3570.0,1
2023-06-22 19:00:00,OANDA:XAUUSD,1920.615,1927.495,1919.14,1922.275,4880.0,1
2023-06-22 19:30:00,OANDA:XAUUSD,1922.275,1922.765,1916.125,1916.41,4837.0,1
2023-06-22 20:00:00,OANDA:XAUUSD,1916.41,1920.485,1914.86,1915.335,3503.0,0
2023-06-22 20:30:00,OANDA:XAUUSD,1915.335,1919.005,1913.735,1914.045,2480.0,0
2023-06-22 21:00:00,OANDA:XAUUSD,1914.045,1915.5,1912.82,1913.51,1460.0,0
2023-06-22 21:30:00,OANDA:XAUUSD,1913.51,1916.82,1913.105,1916.195,1611.0,1
2023-06-22 22:00:00,OANDA:XAUUSD,1916.195,1917.825,1915.465,1915.53,703.0,1
2023-06-22 22:30:00,OANDA:XAUUSD,1915.53,1916.395,1913.32,1914.0,1221.0,0
2023-06-22 23:00:00,OANDA:XAUUSD,1914.0,1916.825,1913.785,1916.565,629.0,1
2023-06-22 23:30:00,OANDA:XAUUSD,1916.565,1916.655,1914.87,1914.915,363.0,1
2023-06-23 00:00:00,OANDA:XAUUSD,1914.915,1915.755,1913.955,1915.29,646.0,1
2023-06-23 00:30:00,OANDA:XAUUSD,1915.29,1915.96,1914.12,1914.8,365.0,1
2023-06-23 01:00:00,OANDA:XAUUSD,1914.8,1914.95,1913.7,1913.965,631.0,0
2023-06-23 01:30:00,OANDA:XAUUSD,1913.965,1914.61,1913.575,1914.12,791.0,0
2023-06-23 02:00:00,OANDA:XAUUSD,1914.12,1914.12,1912.465,1913.835,747.0,0
2023-06-23 03:30:00,OANDA:XAUUSD,1913.835,1914.465,1913.47,1913.89,277.0,0
2023-06-23 04:00:00,OANDA:XAUUSD,1913.89,1914.07,1913.42,1913.79,383.0,1
2023-06-23 04:30:00,OANDA:XAUUSD,1913.79,1914.58,1913.4,1914.48,296.0,1
2023-06-23 05:00:00,OANDA:XAUUSD,1914.48,1915.02,1914.275,1914.58,335.0,1
2023-06-23 05:30:00,OANDA:XAUUSD,1914.58,1915.825,1914.095,1915.285,844.0,1
2023-06-23 06:00:00,OANDA:XAUUSD,1915.285,1916.135,1914.905,1915.67,593.0,1
2023-06-23 06:30:00,OANDA:XAUUSD,1915.67,1915.865,1914.45,1914.57,576.0,1
2023-06-23 07:00:00,OANDA:XAUUSD,1914.57,1914.725,1910.965,1912.22,1447.0,0
2023-06-23 07:30:00,OANDA:XAUUSD,1912.22,1912.98,1911.365,1911.86,1096.0,0
2023-06-23 08:00:00,OANDA:XAUUSD,1911.86,1912.11,1910.21,1910.51,810.0,0
2023-06-23 08:30:00,OANDA:XAUUSD,1910.51,1911.965,1910.305,1911.63,648.0,0
2023-06-23 09:00:00,OANDA:XAUUSD,1911.63,1912.525,1910.985,1912.51,600.0,0
2023-06-23 09:30:00,OANDA:XAUUSD,1912.51,1913.55,1912.145,1913.55,713.0,0
2023-06-23 10:00:00,OANDA:XAUUSD,1913.55,1917.31,1913.305,1916.575,1063.0,0
2023-06-23 10:30:00,OANDA:XAUUSD,1916.575,1918.11,1915.355,1916.29,709.0,0
2023-06-23 11:00:00,OANDA:XAUUSD,1916.29,1917.065,1915.18,1915.28,949.0,0
2023-06-23 11:30:00,OANDA:XAUUSD,1915.28,1917.01,1914.765,1915.87,928.0,0
2023-06-23 12:00:00,OANDA:XAUUSD,1915.87,1915.915,1913.01,1913.635,1596.0,0
2023-06-23 12:30:00,OANDA:XAUUSD,1913.635,1915.715,1913.055,1915.02,2615.0,0
2023-06-23 13:00:00,OANDA:XAUUSD,1915.02,1919.02,1915.02,1918.135,3903.0,1
